original,recovered
0.8763,0.8497444110920828
0.9343,0.9062976042564606
0.9916,0.9620070032062085
1.0481,1.0168208253540647
1.1036,1.070688147491011
1.1582,1.1235589552357796
1.2118,1.1753841915519878
1.2644,1.2261158042823843
1.3158,1.275706792650954
1.3661,1.3241112526845082
1.4152,1.371284421506752
1.4631,1.4171827204589258
1.5097,1.4617637970024628
1.5549,1.504986565360308
1.5988,1.5468112458550873
1.6413,1.5871994029036198
1.6823,1.6261139816286265
1.7217,1.6635193430502828
1.7597,1.699381297821462
1.7961,1.733667138472386
1.8308,1.7663456701317668
1.864,1.7973872396934016
1.8954,1.8267637633987284
1.9252,1.8544487528076095
1.9532,1.880417339131346
1.9794,1.904646295903766
2.0039,1.9271140599679184
2.0265,1.9478007507578423
2.0473,1.9666881878567017
2.0663,1.9837599068143164
2.0834,1.9990011732092796
2.0986,2.0123989949424606
2.1119,2.023942132750771
2.1233,2.033621108931997
2.1328,2.041428214273372
2.1403,2.047357513178519
2.1459,2.0514048469893953
2.1495,2.0535678355017453
2.1512,2.053845876674579
2.1509,2.0522401445360803
2.1486,2.0487535852903576
2.1445,2.043390911631345
2.1383,2.0361585952720604
2.1302,2.0270648576994654
2.1202,2.01611965916691
2.1083,2.00333468593816
2.0944,1.9887233357988394
2.0787,1.9723007018529612
2.061,1.9540835546240594
2.0415,1.9340903224822463
2.0201,1.9123410704203372
1.9969,1.8888574772038478
1.9719,1.8636628109214937
1.945,1.8367819029644994
1.9165,1.8082411204646147
1.8862,1.7780683372224582
1.8541,1.7462929031593522
1.8204,1.7129456123273579
1.7851,1.6780586695137591
1.7481,1.641665655477696
1.7096,1.6038014908580784
1.6695,1.5645023987933122
1.6279,1.5238058662946719
1.5849,1.4817506044164426
1.5404,1.4383765072672596
1.4945,1.393724609908161
1.4473,1.3478370451840704
1.3988,1.3007569995364843
1.3491,1.2525286678461645
1.2981,1.203197207355664
1.246,1.152808690722295
1.1928,1.101410058253135
1.1385,1.0490490693744707
1.0832,0.9957742533886674
1.0269,0.9416348595722892
0.9698,0.8866808066698713
0.9117,0.8309626318382268
0.8529,0.7745314390968239
0.7933,0.7174388473399693
0.7331,0.6597369379671564
0.6721,0.6014782021880867
0.6107,0.5427154880591005
0.5486,0.4835019473080582
0.4861,0.4238909820047163
0.4232,0.363936191133719
0.36,0.30369131712737013
0.2964,0.24321019241517527
0.2326,0.18254668604707636
0.1686,0.12175465044712143
0.1045,0.060887868353912515
0.0403,4.012623566751472e-12
-0.0239,-0.06085546938600729
-0.088,-0.12162528178364673
-0.1521,-0.18225645809586563
-0.216,-0.24269634946170074
-0.2797,-0.3028926880285281
-0.3431,-0.3627936371591146
-0.4062,-0.4223478410174258
-0.4689,-0.4815044734818419
-0.5312,-0.5402132863354009
-0.593,-0.5984246566835946
-0.6542,-0.6560896335511132
-0.7149,-0.7131599836100884
-0.7749,-0.7695882359934592
-0.8342,-0.8253277261480434
-0.8928,-0.880332638683291
-0.9506,-0.9345580491727861
-1.0075,-0.987959964866872
-1.0636,-1.0404953642760795
-1.1187,-1.0921222355863618
-1.1728,-1.14279961386865
-1.2259,-1.1924876170465364
-1.278,-1.241147480587416
-1.3289,-1.2887415908840114
-1.3787,-1.3352335172945953
-1.4273,-1.3805880428119464
-1.4746,-1.4247711933325946
-1.5207,-1.4677502654995185
-1.5655,-1.5094938530932775
-1.609,-1.549971871948071
-1.6511,-1.589155583370951
-1.6918,-1.627017616044293
-1.7311,-1.6635319863932205
-1.7689,-1.6986741174014663
-1.8053,-1.7324208558609984
-1.8401,-1.764750488042501
-1.8734,-1.795642753775589
-1.9052,-1.8250788589294222
-1.9354,-1.8530414862862634
-1.9641,-1.8795148048023433
-1.9911,-1.9044844772521046
-2.0165,-1.9279376662538852
-2.0402,-1.9498630386768188
-2.0624,-1.9702507684305335
-2.0828,-1.9890925376411295
-2.1017,-2.0063815362186386
-2.1188,-2.0221124598229627
-2.1343,-2.0362815062371387
-2.1481,-2.0488863701584537
-2.1602,-2.059926236419711
-2.1706,-2.0694017716547286
-2.1794,-2.0773151144237856
-2.1864,-2.0836698638164233
-2.1918,-2.088471066550735
-2.1956,-2.0917252025898794
-2.1977,-2.093440169298079
-2.1981,-2.0936252641600808
-2.1969,-2.0922911660895256
-2.1941,-2.0894499153531694
-2.1896,-2.085114892139402
-2.1836,-2.0793007938009707
-2.176,-2.0720236108031744
-2.1668,-2.0633006014101793
-2.1561,-2.0531502651434117
-2.1439,-2.0415923150473168
-2.1302,-2.028647648798893
-2.115,-2.014338318698715
-2.0983,-1.9986875005822735
-2.0802,-1.981719461691458
-2.0608,-1.9634595275471822
-2.0399,-1.9439340478651144
-2.0177,-1.9231703615572973
-1.9942,-1.9011967608635316
-1.9695,-1.8780424546570713
-1.9435,-1.8537375309700146
-1.9163,-1.8283129187845628
-1.8879,-1.80180034913688
-1.8583,-1.7742323155809419
-1.8277,-1.7456420340604395
-1.796,-1.7160634022370782
-1.7633,-1.6855309583242615
-1.7296,-1.6540798394754146
-1.6949,-1.6217457397765656
-1.6593,-1.588564867893135
-1.6229,-1.55457390442092
-1.5856,-1.5198099589915957
-1.5475,-1.4843105271830934
-1.5087,-1.448113447285124
-1.4692,-1.4112568569702835
-1.429,-1.3737791499209562
-1.3882,-1.3357189324620935
-1.3468,-1.2971149802498716
-1.3049,-1.2580061950657475
-1.2625,-1.2184315617653205
-1.2196,-1.1784301054309607
-1.1763,-1.13804084877665
-1.1327,-1.0973027698531377
-1.0888,-1.0562547601008658
-1.0445,-1.0149355827975473
-1.0001,-0.9733838319466859
-0.9554,-0.9316378916525261
-0.9106,-0.8897358960262096
-0.8657,-0.847715689667194
-0.8207,-0.805614788762969
-0.7758,-0.7634703428493392
-0.7308,-0.7213190972725436
-0.6858,-0.6791973563934491
-0.641,-0.6371409475731517
-0.5963,-0.5951851859779924
-0.5518,-0.5533648402411254
-0.5075,-0.51171409901648
-0.4634,-0.47026653845972544
-0.4197,-0.42905509066968794
-0.3762,-0.3881120131223492
-0.3331,-0.3474688591282229
-0.2904,-0.3071564493426423
-0.2481,-0.2672048443569828
-0.2063,-0.22764331839753904
-0.165,-0.18850033415737533
-0.1241,-0.14980351878483433
-0.0839,-0.11157964105114948
-0.0442,-0.07385458971784276
-0.0051,-0.036653353123335175
0.0334,-6.3937743988162765e-12
0.0712,0.036082338417348314
0.1084,0.07157148511117395
0.1448,0.1064462325923673
0.1805,0.14068635701520238
0.2155,0.17427263095196854
0.2497,0.20718683486383282
0.2831,0.23941176725505076
0.3158,0.27093125350538894
0.3476,0.3017301533776021
0.3785,0.33179436719812516
0.4087,0.3611108407109118
0.4379,0.3896675686059954
0.4663,0.4174535967257973
0.4939,0.4444590229539372
0.5205,0.4706749967929478
0.5462,0.4960937176386381
0.5711,0.5207084317605941
0.595,0.544513427999955
0.618,0.5675040321967147
0.6401,0.589676600360822
0.6613,0.6110285106024709
0.6816,0.6315581538386009
0.7009,0.6512649232939678
0.7194,0.6701492028167191
0.7369,0.6882123540295655
0.7535,0.7054567023391584
0.7692,0.7218855218276425
0.784,0.7375030190513863
0.798,0.7523143157734533
0.811,0.7663254306574467
0.8232,0.7795432599514898
0.8345,0.7919755571923384
0.8449,0.803630911960793
0.8545,0.8145187277203751
0.8633,0.8246491987725459
0.8713,0.8340332863625823
0.8785,0.8426826939711256
0.8848,0.8506098418273673
0.8905,0.8578278406806741
0.8953,0.86435046486827
0.8995,0.8701921247171088
0.9029,0.8753678383192345
0.9056,0.8798932027200377
0.9077,0.8837843645597794
0.9091,0.8870579902091986
0.9098,0.8897312354403537
0.91,0.8918217146745775
0.9095,0.8933474698495758
0.9085,0.8943269389480707
0.907,0.89477892423079
0.9049,0.8947225602167342
0.9023,0.8941772814537419
0.8993,0.8931627901227606
0.8957,0.8916990235189526
0.8918,0.8898061214530395
0.8875,0.8875043936162039
0.8828,0.884814286951584
0.8777,0.881756353075444
0.8723,0.8783512157909701
0.8666,0.8746195387370357
0.8606,0.8705819932143172
0.8543,0.8662592262307354
0.8479,0.8616718288074935
0.8412,0.8568403045869845
0.8343,0.851785038782912
0.8273,0.8465262675126495
0.8201,0.8410840475512027
0.8128,0.8354782265454317
0.8054,0.8297284137265262
0.798,0.8238539511580081
0.7905,0.8178738855556651
0.783,0.8118069407150796
0.7755,0.8056714905814237
0.768,0.7994855329953594
0.7606,0.7932666641479337
0.7532,0.7870320537762091
0.7459,0.7807984211305701
0.7387,0.7745820117433342
0.7316,0.7683985750273226
0.7246,0.7622633427319468
0.7178,0.7561910082829888
0.7111,0.7501957070312497
0.7047,0.7442909974339658
0.6984,0.7384898431915035
0.6923,0.7328045963607162
0.6865,0.727246981464943
0.6809,0.7218280806192917
0.6755,0.7165583196885844
0.6704,0.7114474554937996
0.6656,0.706504564081619
0.661,0.7017380300702047
0.6567,0.6971555370828794
0.6528,0.6927640592800036
0.6491,0.688569853997864
0.6457,0.6845784555019417
0.6426,0.6807946698605014
0.6398,0.6772225709428519
0.6374,0.6738654975453403
0.6352,0.6707260516465477
0.6334,0.6678060977916512
0.6319,0.6651067636045976
0.6307,0.6626284414251243
0.6298,0.6603707910662391
0.6293,0.6583327436863828
0.629,0.656512506768972
0.629,0.65490757020061
0.6294,0.6535147134378824
0.63,0.6523300137511773
0.6309,0.6513488555326001
0.6321,0.6505659406537465
0.6335,0.6499752998576482
0.6352,0.6495703051679104
0.6372,0.6493436832967975
0.6394,0.6492875300327086
0.6418,0.6493933255861297
0.6444,0.6496519508721342
0.6472,0.6500537047061091
0.6502,0.6505883218882506
0.6534,0.6512449921513345
0.6567,0.652012379945063
0.6601,0.652878645029175
0.6637,0.653831463846658
0.6674,0.6548580516471949
0.6712,0.6559451853300919
0.675,0.6570792269751017
0.6789,0.6582461480285294
0.6828,0.6594315541112106
0.6867,0.6606207104142852
0.6906,0.6617985676476739
0.6945,0.6629497885057425
0.6983,0.6640587746137577
0.7021,0.6651096939181942
0.7057,0.6660865084834221
0.7093,0.6669730026567522
0.7127,0.6677528115632114
0.716,0.6684094498912372
0.7191,0.6689263409299129
0.7219,0.6692868458180448
0.7246,0.6694742929651852
0.727,0.6694720076044713
0.7292,0.6692633414367797
0.7311,0.6688317023258921
0.7326,0.6681605840040032
0.7339,0.6672335957469235
0.7347,0.6660344919785399
0.7353,0.6645472017639658
0.7354,0.6627558581508883
0.7351,0.6606448273190915
0.7344,0.6581987374980516
0.7332,0.6554025076128495
0.7316,0.6522413756191358
0.7295,0.6487009264879791
0.7268,0.6447671198020489
0.7237,0.6404263169250363
0.72,0.6356653077065896
0.7157,0.6304713366857329
0.7109,0.6248321287563416
0.7055,0.6187359142588386
0.6995,0.6121714534629327
0.6928,0.605128060407137
0.6856,0.5975956260614098
0.6777,0.5895646407801651
0.6691,0.5810262160137115
0.6599,0.5719721052472218
0.65,0.5623947241370668
0.6394,0.5522871698155255
0.6282,0.5416432393357884
0.6162,0.5304574472302126
0.6035,0.5187250421560188
0.5901,0.5064420226035026
0.576,0.4936051516432183
0.5612,0.4802119706896294
0.5457,0.4662608122599543
0.5295,0.4517508117082011
0.5125,0.43668191791563804
0.4948,0.42105490292017567
0.4764,0.40487137046854416
0.4573,0.3881337634763885
0.4374,0.3708453703827549
0.4169,0.3530103303868922
0.3957,0.3346336375565544
0.3737,0.3157211437984667
0.3511,0.29627956068298933
0.3278,0.27631646011644573
0.3039,0.2558402738559641
0.2793,0.23486029186319335
0.254,0.2133866594946442
0.2282,0.19143037352780856
0.2017,0.1690032770237464
0.1746,0.14611805302824377
0.147,0.12278821711502497
0.1187,0.09902810877601231
0.09,0.07485288166510973
0.0607,0.05027849270324525
0.0309,0.02532169005404994
0.0007,-1.9214518864885122e-11
-0.03,-0.025668287403393886
-0.0612,-0.05166413347830112
-0.0927,-0.07796776753794687
-0.1246,-0.10455870427389535
-0.1569,-0.13141576230315843
-0.1895,-0.1585170837218426
-0.2224,-0.1858401546643429
-0.2556,-0.21336182684662186
-0.289,-0.24105834007095062
-0.3226,-0.2689053456681052
-0.3564,-0.29687793085198644
-0.3903,-0.32495064396033246
-0.4244,-0.3530975205540601
-0.4585,-0.38129211034678456
-0.4927,-0.4095075049348368
-0.5269,-0.4377163662971072
-0.5611,-0.46589095603312725
-0.5952,-0.4940031653066558
-0.6292,-0.5220245454612832
-0.6631,-0.5499263392735355
-0.6968,-0.5776795128081411
-0.7303,-0.605254787839394
-0.7636,-0.6326226748016459
-0.7965,-0.6597535062312618
-0.8292,-0.6866174706617935
-0.8615,-0.713184646933345
-0.8935,-0.7394250388765365
-0.925,-0.7653086103309915
-0.956,-0.7908053204577341
-0.9865,-0.815885159304327
-1.0165,-0.8405181835813322
-1.046,-0.8646745526082247
-1.0748,-0.8883245643865205
-1.1029,-0.9114386917577674
-1.1304,-0.9339876186037082
-1.1571,-0.9559422760457135
-1.1831,-0.9772738786006976
-1.2083,-0.9979539602504208
-1.2326,-1.0179544103810951
-1.2561,-1.0372475095504357
-1.2787,-1.0558059650392038
-1.3003,-1.0736029461443732
-1.321,-1.0906121191714866
-1.3407,-1.1068076820837256
-1.3593,-1.1221643987656431
-1.3769,-1.1366576328598894
-1.3934,-1.1502633811354557
-1.4088,-1.1629583063465567
-1.4231,-1.1747197695417142
-1.4361,-1.185525861783083
-1.448,-1.1953554352366247
-1.4586,-1.2041881335944171
-1.468,-1.2120044217910482
-1.4761,-1.218785614976631
-1.483,-1.224513906709862
-1.4885,-1.2291723963353358
-1.4926,-1.2327451155099909
-1.4955,-1.2352170538447376
-1.4969,-1.236574183627909
-1.497,-1.2368034835983799
-1.4956,-1.2358929617371397
-1.4929,-1.2338316770469742
-1.4887,-1.23060976029125
-1.4831,-1.2262184336637127
-1.476,-1.2206500293623261
-1.4675,-1.2138980070415384
-1.4576,-1.2059569701183839
-1.4461,-1.1968226809090559
-1.4332,-1.1864920745740246
-1.4188,-1.1749632718509022
-1.403,-1.1622355905555013
-1.3857,-1.1483095558331446
-1.3669,-1.1331869091433737
-1.3467,-1.1168706159626436
-1.325,-1.099364872191137
-1.3018,-1.0806751092510343
-1.2773,-1.0608079978651344
-1.2512,-1.0397714505061777
-1.2238,-1.0175746225086104
-1.195,-0.9942279118360041
-1.1647,-0.9697429574989286
-1.1331,-0.9441326366194647
-1.1002,-0.917411060140019
-1.0659,-0.8895935671756943
-1.0303,-0.8606967180109744
-0.9934,-0.8307382857428205
-0.9552,-0.7997372465739913
-0.9158,-0.7677137687618433
-0.8752,-0.7346892002291745
-0.8334,-0.700686054845542
-0.7905,-0.665727997388608
-0.7464,-0.6298398271966947
-0.7012,-0.5930474605253235
-0.655,-0.5553779116217262
-0.6077,-0.5168592725328814
-0.5594,-0.4775206916641488
-0.5102,-0.43739235110679053
-0.4601,-0.39650544275417887
-0.4092,-0.35489214322791474
-0.3573,-0.31258558763622823
-0.3048,-0.26961984218863777
-0.2514,-0.2260298756919109
-0.1974,-0.18185152995374954
-0.1427,-0.13712148912191702
-0.0874,-0.09187724798767927
-0.0315,-0.04615707928356283
0.0248,-6.819877995667412e-12
0.0816,0.04655426319913736
0.1389,0.09346530957184507
0.1965,0.14069210063085857
0.2544,0.18819299741729578
0.3125,0.23592579853525542
0.3709,0.2838477789576699
0.4294,0.33191572955816606
0.488,0.3800859973296692
0.5466,0.4283145262496486
0.6053,0.47655689875116225
0.6638,0.5247683777580311
0.7223,0.5729039492418538
0.7805,0.6209183652578888
0.8386,0.6687661874162099
0.8963,0.716401830744023
0.9537,0.7637796078944771
1.0107,0.8108537736568125
1.0672,0.8575785697223939
1.1233,0.9039082696606616
1.1787,0.9497972240587107
1.2335,0.9951999057781797
1.2877,1.0400709552825176
1.3411,1.0843652259878556
1.3937,1.1280378295904445
1.4455,1.1710441813235202
1.4964,1.2133400450965204
1.5464,1.2548815784695908
1.5953,1.2956253774162703
1.6432,1.3355285208275922
1.69,1.374548614710809
1.7356,1.4126438360363245
1.78,1.4497729761865958
1.8232,1.485895483961129
1.8651,1.5209715080921122
1.9056,1.5549619392255962
1.9447,1.5878284513236047
1.9825,1.6195335424431057
2.0187,1.6500405748483709
2.0534,1.6793138144137782
2.0865,1.7073184692748498
2.1181,1.7340207276859532
2.148,1.7593877950439627
2.1762,1.7833879300378483
2.2027,1.8059904798849722
2.2275,1.8271659146160049
2.2504,1.846885860370859
2.2716,1.8651231316694807
2.291,1.8818517626219853
2.3084,1.8970470370437207
2.324,1.9106855174421153
2.3376,1.9227450728430822
2.3493,1.9332049054258125
2.3591,1.9420455759363229
2.3668,1.9492490278509773
2.3726,1.9547986102625314
2.3763,1.9586790994627261
2.378,1.9608767191964145
2.3777,1.9613791595638093
2.3752,1.9601755945486659
2.3708,1.9572566981516202
2.3642,1.952614659109201
2.3556,1.9462431941806868
2.3449,1.9381375599861732
2.3321,1.9282945633807422
2.3172,1.9167125703512151
2.3003,1.9033915134233221
2.2813,1.8883328975686313
2.2602,1.8715398046021567
2.237,1.853016896063153
2.2118,1.8327704145728176
2.1846,1.810808183664653
2.1553,1.787139606084358
2.124,1.7617756605578077
2.0907,1.7347288970273993
2.0555,1.706013430358355
2.0183,1.6756449325181435
1.9792,1.6436406232340168
1.9381,1.610019259134762
1.8952,1.574801121384675
1.8505,1.5380080018191884
1.8039,1.4996631875928723
1.7556,1.4597914443525228
1.7055,1.4184189979490816
1.6536,1.375573514703825
1.6002,1.3312840802458346
1.545,1.285581176939
1.4883,1.23849665991832
1.43,1.1900637317568237
1.3702,1.1403169157856268
1.309,1.0892920280910658
1.2463,1.03702614821437
1.1822,0.9835575885803858
1.1169,0.9289258626833758
1.0502,0.8731716520590893
0.9823,0.8163367720735876
0.9133,0.758464136560445
0.8432,0.6995977213392469
0.772,0.639782526649325
0.6998,0.579064538533837
0.6266,0.5174906892104354
0.5526,0.45510881646566537
0.4777,0.3919676221113908
0.4021,0.32811662954237497
0.3258,0.26360614043520614
0.2488,0.19848719062950637
0.1713,0.13281150523327218
0.0932,0.06663145299506218
0.0147,-1.3670564680268171e-11
-0.0642,-0.0670293373619113
-0.1434,-0.13440253982326822
-0.2229,-0.20206513349568705
-0.3025,-0.2699622384306444
-0.3823,-0.3380386177252082
-0.4621,-0.4062387270301478
-0.542,-0.4745067644264382
-0.6217,-0.5427867206223906
-0.7014,-0.6110224294232738
-0.7808,-0.6791576184247828
-0.8599,-0.7471359598817865
-0.9387,-0.8149011217033018
-1.0171,-0.8823968185245981
-1.095,-0.9495668628073473
-1.1724,-1.0163552159185067
-1.2492,-1.0827060391386227
-1.3253,-1.148563744550527
-1.4006,-1.2138730457591569
-1.4752,-1.2785790083936337
-1.5489,-1.3426271003428558
-1.6217,-1.4059632416759145
-1.6935,-1.4685338541993678
-1.7643,-1.5302859106032707
-1.834,-1.591166983148456
-1.9025,-1.6511252918481674
-1.9697,-1.7101097520972242
-2.0357,-1.7680700217027938
-2.1004,-1.8249565472712668
-2.1637,-1.880720609906215
-2.2255,-1.9353143701733884
-2.2858,-1.9886909122891772
-2.3446,-2.0408042874896264
-2.4018,-2.091609556538259
-2.4573,-2.141062831331419
-2.5112,-2.189121315560813
-2.5633,-2.2357433443940526
-2.6136,-2.2808884231346136
-2.6621,-2.3245172648238546
-2.7087,-2.3665918267487487
-2.7535,-2.407075345819879
-2.7962,-2.4459323727854803
-2.837,-2.4831288052485045
-2.8758,-2.518631919454588
-2.9125,-2.5524104008203112
-2.9472,-2.584434373172079
-2.9797,-2.6146754266674126
-3.0101,-2.643106644371597
-3.0384,-2.6697026274639626
-3.0645,-2.6944395190494768
-3.0883,-2.7172950265525038
-3.1099,-2.7382484426712175
-3.1293,-2.75728066487226
-3.1464,-2.774374213406906
-3.1613,-2.789513247831277
-3.1739,-2.802683582014633
-3.1841,-2.81387269762123
-3.1921,-2.8230697560527824
-3.1977,-2.8302656088398965
-3.2011,-2.8354528064725226
-3.2021,-2.838625605660901
-3.2008,-2.8397799750198764
-3.1972,-2.838913599171275
-3.1912,-2.836025881260274
-3.183,-2.831117943883326
-3.1725,-2.824192628426807
-3.1597,-2.8152544928170578
-3.1446,-2.8043098076838247
-3.1272,-2.7913665509410093
-3.1076,-2.776434400789837
-3.0858,-2.759524727151162
-3.0618,-2.7406505815352498
-3.0355,-2.7198266853587603
-3.0072,-2.69706941672012
-2.9766,-2.672396795646103
-2.944,-2.6458284678237853
-2.9093,-2.6173856868334373
-2.8725,-2.587091294899585
-2.8337,-2.5549697021786306
-2.793,-2.5210468646029365
-2.7502,-2.4853502603027273
-2.7056,-2.4479088646283853
-2.6591,-2.408753123797106
-2.6108,-2.3679149271892315
-2.5606,-2.3254275783208698
-2.5087,-2.281325764520478
-2.4552,-2.2356455253386533
-2.3999,-2.1884242197212957
-2.3431,-2.1397004919775604
-2.2847,-2.089514236575221
-2.2247,-2.0379065617971577
-2.1633,-1.9849197522936022
-2.1006,-1.930597230566085
-2.0364,-1.8749835174198133
-1.971,-1.8181241914222392
-1.9043,-1.7600658474066062
-1.8364,-1.700856054059965
-1.7674,-1.640543310636188
-1.6973,-1.5791770028352694
-1.6263,-1.5168073578908576
-1.5542,-1.4534853989088663
-1.4813,-1.3892628985007127
-1.4075,-1.324192331755097
-1.333,-1.2583268285932034
-1.2578,-1.191720125552652
-1.1819,-1.1244265170457985
-1.1054,-1.0565008061388592
-1.0285,-0.9879982548985244
-0.951,-0.9189745343530246
-0.8732,-0.8494856741152903
-0.7951,-0.7795880117157544
-0.7167,-0.7093381416927736
-0.6381,-0.6387928644889981
-0.5593,-0.5680091352017946
-0.4805,-0.49704401223623434
-0.4017,-0.4259546059092029
-0.323,-0.35479802705297925
-0.2444,-0.2836313356668481
-0.1659,-0.2125114896651161
-0.0877,-0.14149529376968478
-0.0098,-0.0706393485954353
0.0677,2.3906931989614577e-11
0.1448,0.07036671142172499
0.2214,0.14040510014899465
0.2974,0.21005988564246442
0.3728,0.2792762414639042
0.4476,0.347999844064401
0.5216,0.41617692102814285
0.5948,0.48375429875055626
0.6672,0.5506794495063769
0.7387,0.6169005378637862
0.8092,0.6823664664013865
0.8788,0.7470269206855591
0.9472,0.8108324134663858
1.0146,0.8737343280511787
1.0808,0.9356849608155031
1.1458,0.9966375628123123
1.2095,1.056546380440804
1.272,1.1153666951375558
1.3331,1.1730548620534058
1.3928,1.2295683476804884
1.4511,1.2848657663950598
1.5079,1.3389069158825777
1.5632,1.3916528114128037
1.6169,1.4430657189336422
1.6691,1.4931091869537156
1.7197,1.5417480771847991
1.7686,1.5889485939164787
1.8158,1.6346783120965567
1.8613,1.678906204092063
1.9051,1.721602665107047
1.9471,1.762739537234466
1.9873,1.8022901321209746
2.0257,1.8402292522246961
2.0623,1.8765332106474264
2.097,1.9111798495240535
2.1299,1.9441485569534351
2.1608,1.9754202824563745
2.1899,2.0049775509477135
2.2171,2.0328044752109555
2.2423,2.058886766865467
2.2656,2.083211745817467
2.287,2.1057683481876808
2.3064,2.126547132709995
2.3239,2.145540285596665
2.3394,2.162741623867492
2.353,2.1781465971415437
2.3646,2.1917522878914744
2.3743,2.20355741016223
2.382,2.2135623067571224
2.3878,2.2217689448957176
2.3917,2.228180910349705
2.3937,2.232803400064081
2.3938,2.23564321327248
2.392,2.2367087411170563
2.3884,2.2360099547845973
2.3828,2.233558392171947
2.3755,2.229367143095393
2.3663,2.223450833059713
2.3554,2.2158256056043397
2.3427,2.2065091032451614
2.3282,2.1955204470318024
2.312,2.182880214741769
2.2942,2.1686104177338827
2.2746,2.1527344764847154
2.2535,2.135277194833187
2.2307,2.1162647329594066
2.2064,2.0957245791252053
2.1806,2.073685520204911
2.1532,2.0501776110361303
2.1244,2.025232142621158
2.0942,1.998881609211037
2.0627,1.971159674305115
2.0297,1.9421011355998985
1.9955,1.9117418889222506
1.96,1.880118891182632
1.9233,1.8472701223850603
1.8855,1.8132345467315236
1.8465,1.7780520728591434
1.8064,1.7417635132492553
1.7653,1.704410542848524
1.7233,1.6660356569426367
1.6803,1.6266821283239539
1.6364,1.5863939637951368
1.5916,1.5452158600513373
1.5461,1.5031931589840566
1.4998,1.4603718024503454
1.4529,1.4167982865514845
1.4053,1.3725196154656567
1.3571,1.3275832548795812
1.3084,1.2820370850643932
1.2591,1.235929353641286
1.2095,1.1893086280828005
1.1595,1.1422237479958404
1.1091,1.094723777232473
1.0585,1.0468579558749718
1.0076,0.9986756521415119
0.9566,0.9502263142588339
0.9054,0.9015594223483953
0.8542,0.8527244403723557
0.8029,0.8037707681856393
0.7517,0.7547476937402533
0.7005,0.7057043454876804
0.6495,0.6566896450251346
0.5986,0.607752260031104
0.548,0.5589405575351862
0.4977,0.5103025575670458
0.4476,0.46188588722878277
0.398,0.4137377352345562
0.3487,0.36590480696094013
0.3,0.3184332800507901
0.2517,0.2713687606128953
0.204,0.2247562400591867
0.1568,0.17864005262041027
0.1103,0.13306383358064233
0.0645,0.08807047827024372
0.0194,0.043702101856084585
-0.0249,-3.2939428962208694e-11
-0.0684,-0.04299538980793782
-0.1111,-0.0852445255132196
-0.1529,-0.12670879747536096
-0.1938,-0.16735056397356224
-0.2338,-0.20713318589791535
-0.2728,-0.24602106036306065
-0.3108,-0.2839796532457841
-0.3477,-0.32097553061621276
-0.3836,-0.3569763890333325
-0.4184,-0.3919510846766623
-0.452,-0.4258696612870906
-0.4845,-0.45870337689107443
-0.5159,-0.49042472928351577
-0.546,-0.5210074802460184
-0.5749,-0.5504266784782369
-0.6026,-0.5786586812215363
-0.629,-0.6056811745553218
-0.6541,-0.6314731923476887
-0.6779,-0.6560151338434791
-0.7005,-0.6792887798740842
-0.7217,-0.7012773076746194
-0.7416,-0.721965304295643
-0.7601,-0.7413387785978336
-0.7773,-0.7593851718193405
-0.7931,-0.7760933667072477
-0.8076,-0.7914536952055088
-0.8207,-0.8054579446936302
-0.8324,-0.8180993627714128
-0.8427,-0.8293726605865895
-0.8517,-0.8392740147037676
-0.8593,-0.8478010675142911
-0.8655,-0.8549529261881406
-0.8703,-0.8607301601704758
-0.8738,-0.8651347972267682
-0.876,-0.8681703180417996
-0.8768,-0.8698416493794985
-0.8762,-0.8701551558116004
-0.8744,-0.8691186300247917
-0.8712,-0.8667412817172998
-0.8667,-0.8630337250972222
-0.861,-0.8580079649962253
-0.8539,-0.8516773816137241
-0.8456,-0.8440567139078405
-0.8361,-0.8351620416507324
-0.8254,-0.8250107661674156
-0.8135,-0.8136215897781278
-0.8004,-0.8010144939658067
-0.7862,-0.787210716291395
-0.7709,-0.7722327260809353
-0.7544,-0.7561041989094416
-0.737,-0.7388499899079899
-0.7184,-0.7204961059213718
-0.6989,-0.7010696765447841
-0.6784,-0.6805989240692977
-0.6569,-0.6591131323666446
-0.6345,-0.6366426147451059
-0.6112,-0.6132186808090787
-0.5871,-0.5888736023561226
-0.5621,-0.5636405783458471
-0.5364,-0.5375536989762811
-0.51,-0.5106479089039736
-0.4828,-0.4829589696449199
-0.4549,-0.45452342119431705
-0.4264,-0.42537854290388033
-0.3973,-0.39556231365589123
-0.3677,-0.3651133713742978
-0.3375,-0.3340709719134538
-0.3068,-0.30247494736572855
-0.2757,-0.27036566382998795
-0.2442,-0.23778397868311754
-0.2124,-0.2047711973976077
-0.1802,-0.17136902994839717
-0.1477,-0.13761954685249403
-0.115,-0.10356513488556712
-0.0821,-0.06924845251974521
-0.0491,-0.03471238512705299
-0.0159,6.572409283478464e-12
0.0174,0.03484549881180293
0.0507,0.0697808156660471
0.0839,0.10476260867774423
0.1172,0.13974753497991532
0.1503,0.17469229598768876
0.1833,0.20955368257455337
0.2162,0.24428862012248426
0.2488,0.2788542134009399
0.2812,0.3132077912299822
0.3133,0.3473069508831004
0.345,0.3811096021854798
0.3764,0.4145740112637459
0.4074,0.44765884390376576
0.438,0.48032320847318816
0.468,0.5125266983661316
0.4976,0.5442294339276775
