w_optimal
1.0000000000717002
0.843789631827611
0.5329167060163941
0.5589238545628031
0.960810523404776
0.16117037291392416
0.654584927054575
0.45323387441775703
0.8410281081230667
0.24126300440512455
0.43243874898155427
0.10076949796799808
0.1935506316784498
0.8551395987012496
0.003664073732926243
0.12595484185591135
0.3935428205449285
0.6685675961529439
0.624969774828931
0.07840349116705199
